id,literal_id,printed_id,playagricola_card_id,revision_id,deck_id,type_id,name_ja,name_en,min_players_number,imp_prereq,imp_cost,description,ja_is_official,vps,has_arrow,has_bonus,has_neg_bonus,has_pan_icon,has_bread_icon,ag2_category_icon_id,special_color_id
112154,FL054,FL054,3040,1,19,1,シャンソン歌手,Chanson Singer,4,,,家族で「小劇場」アクションを行うたび、「小劇場」スペースにある食料1を木材1と、さらに食料1をレンガ1と、その次の食料1を葦1と、その次の食料1を石材1と交換してもよい。,0,0,0,0,0,0,0,,
112155,FL055,FL055,1506,1,19,1,世捨て人,Recluse,4,,,労働フェイズの終わりに、ゲームボードにあなただけが家族を配置した縦列があるなら、食料1を得る。（たとえば、ラウンド12と13のスペースは列を形成する。）,0,0,0,0,0,0,0,,
112156,FL056,FL056,3041,1,19,1,フランデレンの愛国者,Flemish Patriot,4,,,毎偶数ラウンドで、あなたの最初の家族のアクションの後に食料1を得る。その後、その家族を配置したゲームボードの縦列のうち空いているアクションスペース全てに、共通のストックから食料1ずつ置く。それらのアクションスペースを次に使ったプレイヤーはその食料を得る。（ラウンドをまたいでもよい。）,0,0,0,0,0,0,0,,
112157,FL057,FL057,1870,1,19,1,聖職者,Chaplain,4,,,他のプレイヤーが「家族を増やす」アクションを行うたび、その手番の直後、あなたは順番を飛ばして家族1人を配置してもよい。,0,0,0,0,0,0,0,,
112158,FL058,FL058,1505,1,19,1,金計量者,Gold Weigher,4,,,他のプレイヤーは2点以上を持つ進歩をプレイするたび、その前にあなたに食料1を払わなければならない。（ボーナス点は除く。）,0,0,0,0,0,0,0,,
112159,FL059,FL059,1282,1,19,1,柱に噛みつく男,Pillar Biter,4,,,他のプレイヤーが柵1本以上を建てるたび、あなたは木材2を払って柵3本を建てるか、木材3を払って柵4本を建ててもよい。（牧場は完全に柵で囲って作らなければならない。）,0,0,0,0,0,0,0,,
112160,FL060,FL060,1504,1,19,1,高潔な英雄,Virtuous Hero,4,,,他のプレイヤーがあなたの柵を持っていないなら、あなたはまだ建設していない柵を他のプレイヤーの人数分取って、1本ずつ渡してもよい。他のプレイヤーが累積スペースから品物（食料は含まれない）を取るたび、あなたは「預けた柵」を回収すれば、あなたは共通のストックから食料1を得て、そのプレイヤーは取った種類と同じ品物1を得る。,0,0,0,0,0,0,0,,
112161,FL061,FL061,4183,1,19,2,ブラーケル鶏,Brakelhühner,,,食料2,"（このカードに印刷された点数は*である。）
このカードの上に共通のストックから食料2を置く。収穫フェイズのたび、このカードの上に食料2以上ある限り、共通ストックから追加で食料1を置く。いつでもこのカードの食料を好きなだけ自分のストックに移してもよい。
*このカードの上に食料4以上あるなら2点",0,0,0,0,0,0,0,,
113001,P01,P01,502,1,20,1,錬金術師,Alchemist,3,,,このカードをプレイしたとき、木材2を得る。アクションスペースから建築資材か家畜を得るたび、その後、得た品物のうち1つをそのアクションスペースに置いて、いずれかの累積スペースから木材1かレンガ1を取ってもよい。,0,0,0,0,0,0,0,,
113002,P02,P02,990,1,20,1,利他主義者,Altruist,1,,,ゲーム中2回、「改築」アクションを使い、葦1と1部屋につき木材1を払って、石の家を木の家に戻してもよい。そうした場合、1部屋につきボーナス3点を得て、レンガ3を得る。,0,0,0,1,0,0,0,,
113003,P03,P03,1009,1,20,1,バックパッカー,Backpacker,3,,,偶数ラウンドの帰宅フェイズで、家族1人を帰宅させなくてもよい。こうしてアクションスペースに家族を残したとき、次の労働フェイズの開始直前にそのアクションを再び行う。（そして、そのスペースを占有済みのままにする。）もし実行できないなら、物乞いカード1枚を得てその家族を家に戻す。,0,0,0,0,0,0,0,,
113004,P04,P04,600,1,20,1,たがね工,Chisel Maker,3,,,公開されているラウンドカード1か所に、矢印マーカーをいずれのプレイヤーにも向けずに置く。次にこのスペースを使ったプレイヤーは石材1を得る。いずれかのプレイヤーがこのスペースを使うたび、矢印をそのプレイヤーに向ける。ラウンドのはじめに、矢印が指しているプレイヤーは木材1を得る。,0,0,0,0,0,0,0,,
113005,P05,P05,228,1,20,1,軟体人間,Contortionist,4,,,入れ物に木材4、レンガ3、葦2、石材2を入れる。「小劇場」アクションを行うたび、ランダムに2つの資源を引く。それが同じものなら両方得る。違うものなら片方を得て、もう一方は共通のストックに返す。,0,0,0,0,0,0,0,,
113006,P06,P06,795,1,20,1,歩兵,Footman,3,,,毎ラウンド1回、すぐにアクションを行うことなく家族を配置してもよい。その代わり、そのラウンドのあなたの他の手番の直後にアクションを行える。そのラウンドの終わりに、まだアクションを行っていないなら物乞いカード1枚を得る。,0,0,0,0,0,0,0,,
113007,P07,P07,765,1,20,1,結婚コンサルタント,Marriage Counselor,4,,,ラウンドのはじめに、他のプレイヤー1人があなたより2人以上多く家族を持っているか、他のプレイヤー全員があなたより1人以上多く家族を持っているなら、あなたは食料1を払ってそのラウンドにゲストトークン1を使用してよい。,0,0,0,0,0,0,0,,
113008,P08,P08,253,1,20,1,大工の親方,Master Carpenter,3,,,部屋の4辺を囲むように柵を建てられる。毎ラウンド1部屋までしか囲めない。柵で囲まれた部屋それぞれは、家族を追加で1人収容できる。柵で囲まれた部屋は牧場ではない。,0,0,0,0,0,0,0,,
113009,P09,P09,285,1,20,1,害虫駆除女,Pest Exterminator,4,,,まだ柵を建てていなければ、公開されているか否かによらず、14枚のラウンドカードにあなたの柵を1本ずつ置く。柵が置いてあるアクションスペースを使用するたび、それを自分のストックに戻してよい。ゲーム終了時に、6本目より後の戻した柵1本につきボーナス1点を得る。,0,0,0,1,0,0,0,,
113010,P10,P10,48,1,20,1,教授,Professor,1,,,このカードをプレイした後、手札に残っている職業を全て捨てて、新たに職業7枚を引く。すぐに食料2を払って追加で職業1をプレイしてもよい。（その職業の追加のコストも支払うこと。）,0,0,0,0,0,0,0,,
113011,P11,P11,927,1,20,1,日の出の牧夫,Sunrise Herder,4,,,毎ラウンド1回、1番目の家族の配置をスキップして家畜1を得てもよい。牛を得るなら食料1を払わなければならない。（この家族はあとで配置できる。全てのプレイヤーが配置できる家族を1人以上持っているときに限り、これを行える。）,0,0,0,0,0,0,0,,
113012,P12,P12,365,1,20,1,負傷したベテラン,Wounded Veteran,4,,,ラウンドのはじめに、共通のストックから食料1を得る。累積スペースから建築資材か家畜を取るたびに、そのうち1つをそのスペースに残さなければならない。,0,0,0,0,0,0,0,,
113013,P13,P13,1008,1,20,2,怒ったアヒル,Angry Duck,,,,このカードをプレイしたとき、将来のラウンドスペースにあなたが後で得る予定の食料があれば、その一部または全部をこのカードの上に置いてもよい。ゲーム終了時に、このカードの上に食料1/2/3/5/8があればボーナス1/2/3/4/5点得る。（このカードの上の食料を使うことはできない。）,0,0,0,1,0,0,0,,
113014,P14,P14,2006,1,20,2,多産の社,Fertility Shrine,,,石材2,収穫の繁殖フェイズで2種類以上の家畜が繁殖したら、生まれた家畜2を共通のストックにかえして、すぐに「家族を増やす 部屋がなくてもよい」アクションを行ってもよい。（農場に生まれる家畜のためのスペースが必要。）,0,-1,0,0,0,0,0,,
113015,P15,P15,321,1,20,2,釣り桟橋,Fishing Pier,,職業1,木材2,アクションスペース「漁」を使うたびに、他のアクションスペースから建築資材1を取ってもよい。,0,1,0,0,0,0,0,,
113016,P16,P16,613,1,20,2,庭師小屋,Gardeners' Bothy,,,木材2葦1,アクションスペース「畑1を耕す」を使用するたびに、その後すぐにその家族をこのカードに移して小麦1を得てもよい。アクションスペース「畑1を耕す そして/または 種をまく」を使用するたびに、その後すぐにこのカードに移して野菜1を得てもよい。,0,1,0,0,0,0,0,,
113017,P17,P17,2187,1,20,2,晶洞石,Geode,,石材1,,山札からランダムに小さい進歩を3枚引く。すぐに、そのうちの1枚を（コストを払い、前提を満たした上で）プレイするか、手札に加える。他の2枚は捨てる。（プレイしたカードは自分の前に置かず左どなりの人の手札に入れる） ,0,0,1,0,0,0,0,,
113018,P18,P18,561,1,20,2,景観設計,Landscape Design,,,,あなたの畑はもう縦横に隣接していなくてもよい。同時に複数耕した畑は隣接させなければならない。ゲーム終了時に、他の畑と隣接していない畑3/4/5があればボーナス1/2/3点を得る。,0,0,0,1,0,0,0,,
113019,P19,P19,887,1,20,2,マーケット広場,Market Square,,,木材2,このカードをプレイしたとき、共通のストックから好きな建築資材4をこの上に置く。いずれかのプレイヤー（あなたも含む）がアクションスペースから建築資材を得るたび、そのプレイヤーはそのうち1つをこのカードの上にある他の資源と交換してもよい。そうするなら、あなたに食料1を支払わなければならない。,0,1,0,0,0,0,0,,
113020,P20,P20,2149,1,20,2,待ち合わせ場所,Meeting Post,,,木材1/レンガ1,このカードをプレイしたとき、全てのプレイヤーは手札の職業1を公開してゲームボードに置かなければならない。5枚になるまで山札からランダムに職業を追加する。いずれかのプレイヤーが職業をプレイするとき、手札からプレイする代わりにこれらの職業をプレイしてもよい。そうするなら、あなたは払われた全ての食料を得る。,0,1,0,0,0,0,0,,
113021,P21,P21,945,1,20,2,フォーク,Pitchfork,,,木材1石材1,家を増築または改築するたびに、累積スペースから直接葦を支払ってもよい。,0,0,0,0,0,0,0,,
113022,P22,P22,1829,1,20,2,退職,Retirement,,職業1,,すぐにあなたの職業を全て裏返す。ラウンドのはじめに、表向きの職業がない限り食料1を得る。裏向きのカードの全ての効果はなくなるが、プレイした職業として数える。,0,1,0,0,0,0,0,,
